time_stamp,AmbientConditions.AmbientHumidity.U.Actual,AmbientConditions.AmbientTemperature.U.Actual,Machine1.MotorAmperage.U.Actual,Machine1.MotorRPM.C.Actual,Machine1.MaterialPressure.U.Actual,Machine1.MaterialTemperature.U.Actual,Machine2.MotorAmperage.U.Actual,Machine2.MotorRPM.C.Actual,Machine2.MaterialPressure.U.Actual,Machine2.MaterialTemperature.U.Actual,Machine3.MotorAmperage.U.Actual,Machine3.MotorRPM.C.Actual,Machine3.MaterialPressure.U.Actual,Machine3.MaterialTemperature.U.Actual,Stage1.Output.Measurement0.U.Actual,Stage1.Output.Measurement0.U.Setpoint,Stage1.Output.Measurement1.U.Actual,Stage1.Output.Measurement1.U.Setpoint,Stage1.Output.Measurement2.U.Actual,Stage1.Output.Measurement2.U.Setpoint
6/3/2019 14:06,13.94,24.16,62.83,12.05,373.37,81.8,73.38,13.9,225.1,77,338.87,12.69,248.2,75.2,13.01,13.75,0,22.74,11.43,13.02
6/3/2019 14:06,13.94,24.16,62.42,12.11,366.45,81.8,73.69,13.9,223.58,77.1,343.71,12.82,247.48,75.2,12.97,13.75,0,22.74,11.51,13.02
6/3/2019 14:06,13.94,24.16,63.64,12.05,370.25,81.8,73.63,13.93,226.83,77,341.79,12.77,248.12,75.1,12.98,13.75,0,22.74,11.49,13.02
6/3/2019 14:06,13.94,24.16,63.23,12.08,369.47,81.8,73.5,13.89,227.9,77,338.19,12.89,248,75.1,12.98,13.75,0,22.74,11.49,13.02
6/3/2019 14:06,13.94,24.16,62.69,12.11,366.89,81.8,73.81,13.91,224.5,77.2,340.23,12.89,247.59,75.2,12.99,13.75,0,22.74,11.55,13.02
6/3/2019 14:06,13.94,24.16,62.56,12.11,373.38,81.8,73.81,13.93,222.28,77,336.56,12.96,247.69,75.2,12.99,13.75,0,22.74,11.55,13.02
6/3/2019 14:06,13.94,24.16,62.69,12.11,367.21,81.8,73.69,13.95,226.25,77,342.45,12.92,247.79,75.2,12.98,13.75,0,22.74,11.45,13.02
6/3/2019 14:06,13.94,24.16,63.37,12.05,370.3,81.8,73.31,13.93,227.67,77.2,340.07,12.92,248.23,75.2,12.98,13.75,0,22.74,11.45,13.02
6/3/2019 14:06,13.94,24.16,63.37,12.08,369.71,81.8,73.38,13.86,222.07,77,343.57,12.8,248.14,75.2,12.98,13.75,0,22.74,11.45,13.02
6/3/2019 14:06,13.94,24.16,62.96,12.11,365.14,81.8,73.75,13.85,221.38,77.1,348.09,12.75,247.98,75.2,12.96,13.75,0,22.74,11.47,13.02
6/3/2019 14:06,13.94,24.16,62.56,12.11,371.82,81.8,73.63,13.87,225.53,77.1,342.8,12.76,248.22,75.2,12.96,13.75,0,22.74,11.47,13.02
6/3/2019 14:06,13.94,24.16,62.83,12.11,367.18,81.8,73.5,13.92,227.28,77.1,340.19,12.82,247.62,75.2,12.97,13.75,0,22.74,11.52,13.02
6/3/2019 14:06,13.94,24.16,63.37,12.02,370.24,81.8,73.63,13.92,224.73,77,336.58,12.91,248.22,75.2,12.97,13.75,0,22.74,11.52,13.02
6/3/2019 14:06,13.94,24.16,63.23,12.11,371.15,81.8,73.94,13.9,224.38,77.2,338.57,12.78,247.7,75.2,12.98,13.75,0,22.74,11.5,13.02
6/3/2019 14:06,13.94,24.16,62.96,12.08,364.23,81.8,73.88,13.86,224.02,77,341.24,12.94,248.22,75.2,12.98,13.75,0,22.74,11.5,13.02
6/3/2019 14:06,13.94,24.16,63.1,12.08,369.49,81.8,73.38,13.91,226.75,77.2,349.2,12.84,247.45,75.2,12.97,13.75,0,22.74,11.53,13.02
6/3/2019 14:06,13.94,24.16,63.37,12.11,367.79,81.8,73.44,13.85,227.85,77.2,347.39,12.9,248.01,75.2,12.97,13.75,0,22.74,11.53,13.02
6/3/2019 14:06,13.94,24.16,63.5,12.05,369.51,81.8,73.44,13.86,224.95,77,344.7,12.75,248.21,75.2,12.98,13.75,0,22.74,11.43,13.02
6/3/2019 14:06,13.94,24.16,63.5,12.11,372.17,81.8,73.94,13.86,223.17,77.2,341.84,12.83,247.5,75.2,12.98,13.75,0,22.74,11.43,13.02
6/3/2019 14:06,13.94,24.16,62.83,12.11,364.9,81.8,73.75,13.91,226.28,77.1,340.96,12.95,248.22,75.1,12.97,13.75,0,22.74,11.48,13.02
6/3/2019 14:06,13.94,24.16,62.42,12.11,367.21,81.8,73.69,13.89,228.05,77.1,339.17,12.81,247.44,75.1,12.95,13.75,0,22.74,11.47,13.02
6/3/2019 14:06,13.94,24.16,62.56,12.11,367.94,81.8,73.88,13.89,221.98,77.1,336.58,12.78,248.2,75.1,12.95,13.75,0,22.74,11.47,13.02
6/3/2019 14:06,13.94,24.16,63.37,12.11,369.42,81.8,73.94,13.93,221.08,77.2,337.21,12.83,248.19,75.2,12.96,13.75,0,22.74,11.52,13.02
6/3/2019 14:06,13.94,24.16,63.5,12.08,372.15,81.8,73.75,13.93,225.98,77,344.42,12.91,248.05,75.1,12.96,13.75,0,22.74,11.52,13.02
6/3/2019 14:06,13.94,24.16,62.96,12.11,364.85,81.8,73.25,13.92,227.45,77.2,342.8,12.92,248.21,75.1,12.98,13.75,0,22.74,11.48,13.02
6/3/2019 14:06,13.94,24.16,62.83,12.11,364.9,81.8,73.56,13.85,222.8,77,347.51,12.79,247.57,75.1,12.98,13.75,0,22.74,11.51,13.02
6/3/2019 14:06,13.94,24.16,63.23,12.08,368.1,81.8,73.88,13.85,222.07,77.2,341.34,12.86,248.2,75.1,12.98,13.75,0,22.74,11.51,13.02
6/3/2019 14:06,13.94,24.16,63.64,12.05,369.25,81.9,74,13.9,224.15,77.2,339.6,12.73,247.65,75.1,12.98,13.75,0,22.74,11.51,13.02
6/3/2019 14:06,13.94,24.16,63.5,12.11,373.97,81.9,73.63,13.92,227.2,77,336.34,12.81,248.19,75.2,12.96,13.75,0,22.74,11.48,13.02
6/3/2019 14:06,13.94,24.16,63.1,12.14,365.9,81.9,73.75,13.94,227.55,77.1,333.91,12.74,248.13,75.1,12.96,13.75,0,22.74,11.37,13.02
6/3/2019 14:06,13.94,24.16,62.29,12.11,363.95,81.9,74,13.89,225.12,77.1,341.71,12.78,247.82,75.1,12.96,13.75,0,22.74,11.37,13.02
6/3/2019 14:06,13.94,24.16,63.5,12.08,368.74,81.9,73.94,13.91,223.6,77.1,340.62,12.88,248.19,75.2,13.01,13.75,0,22.74,11.53,13.02
6/3/2019 14:06,13.94,24.16,63.77,12.05,369.19,81.9,73.69,13.89,226.93,77.1,344.88,12.95,247.56,75.2,13.01,13.75,0,22.74,11.53,13.02
6/3/2019 14:06,13.94,24.16,63.37,12.11,374.8,81.9,73.25,13.87,227.85,77.2,346.35,12.91,248.24,75.2,12.97,13.75,0,22.74,11.56,13.02
6/3/2019 14:06,13.94,24.16,63.9,12.11,367.14,81.9,73.81,13.85,223.6,77,345.08,12.9,247.43,75.2,12.97,13.75,0,22.74,11.51,13.02
6/3/2019 14:06,13.94,24.16,63.77,12.05,363.32,81.9,73.81,13.91,222.33,77.2,340.73,12.8,248.2,75.1,12.97,13.75,0,22.74,11.51,13.02
6/3/2019 14:06,13.94,24.16,64.31,12.11,369.5,81.9,73.94,13.92,226.62,77,336.54,12.78,248.19,75.1,12.95,13.75,0,22.74,11.47,13.02
6/3/2019 14:06,13.94,24.16,63.9,12.11,369.12,81.9,73.56,13.95,227.8,77.2,339.34,12.8,248.07,75.1,12.95,13.75,0,22.74,11.47,13.02
6/3/2019 14:06,13.94,24.16,63.5,12.14,376.34,81.9,73.75,13.91,221.93,77.2,338.57,12.8,248.19,75.1,13,13.75,0,22.74,11.54,13.02
6/3/2019 14:06,13.94,24.16,63.37,12.11,369.14,81.9,73.94,13.84,221.3,77.1,349.49,12.83,247.68,75.1,13,13.75,0,22.74,11.54,13.02
6/3/2019 14:06,13.94,24.16,62.83,12.11,364.07,81.9,73.75,13.86,225.82,77.1,347.14,12.9,248.22,75.1,12.96,13.75,0,22.74,11.47,13.02
6/3/2019 14:07,13.94,24.16,63.1,12.08,369.49,81.9,73.5,13.87,227.53,77.1,335.77,12.91,247.44,75.1,12.99,13.75,0,22.74,11.5,13.02
6/3/2019 14:07,13.94,24.16,63.5,12.05,367.97,81.9,73.5,13.91,225.88,77,338.61,12.87,247.92,75.1,12.99,13.75,0,22.74,11.5,13.02
6/3/2019 14:07,13.94,24.16,63.37,12.11,375.68,81.9,74,13.91,224.5,77,337.35,12.8,247.45,75.1,12.94,13.75,0,22.74,11.45,13.02
6/3/2019 14:07,13.94,24.16,62.96,12.11,369.99,81.9,74,13.9,224.42,77.2,340.61,12.76,248.07,75.2,12.94,13.75,0,22.74,11.45,13.02
6/3/2019 14:07,13.94,24.16,62.56,12.11,364.72,81.9,73.81,13.87,227.12,77,338.18,12.84,247.75,75.2,12.98,13.75,0,22.74,11.44,13.02
6/3/2019 14:07,13.94,24.16,63.23,12.08,369.49,81.9,73.75,13.93,228.53,77.2,344.28,12.9,247.72,75.2,12.98,13.75,0,22.74,11.44,13.02
6/3/2019 14:07,13.94,24.16,64.31,12.08,367.94,81.9,73.94,13.92,224.42,77,341.92,12.84,247.47,75.2,13,13.75,0,22.74,11.54,13.02
6/3/2019 14:07,13.94,24.16,63.5,12.14,374.15,81.9,73.88,13.86,223.12,77.2,340.39,12.89,247.45,75.2,12.98,13.75,0,22.74,11.57,13.02
6/3/2019 14:07,13.94,24.16,63.1,12.11,370.89,81.9,73.63,13.92,226.8,77.2,340.42,12.84,248.21,75.2,12.98,13.75,0,22.74,11.57,13.02
6/3/2019 14:07,13.94,24.16,63.1,12.11,364.36,81.9,73.56,13.93,227.83,77,343.85,12.78,248.09,75.1,12.97,13.75,0,22.74,11.53,13.02
6/3/2019 14:07,13.94,24.16,63.9,12.08,369.68,81.9,73.69,13.92,222.15,77.2,338.47,12.71,248.07,75.2,12.97,13.75,0,22.74,11.53,13.02
6/3/2019 14:07,13.94,24.16,64.04,12.08,368.68,81.9,74.06,13.9,220.9,77.1,346.66,12.82,248.22,75.1,12.96,13.75,0,22.74,11.4,13.02
6/3/2019 14:07,13.94,24.16,63.5,12.11,374.63,81.9,74,13.89,226.15,77.1,334.96,12.85,247.68,75.1,13,13.75,0,22.74,11.4,13.02
6/3/2019 14:07,13.94,24.16,62.69,12.11,371.81,81.9,73.56,13.9,227.15,77.1,341.39,12.84,247.46,75.1,13,13.75,0,22.74,11.4,13.02
6/3/2019 14:07,13.94,24.16,62.83,12.08,365.1,81.9,73.69,13.9,222.95,77.2,335.4,12.88,248.22,75.2,13.01,13.75,0,22.74,11.49,13.02
6/3/2019 14:07,13.94,24.16,63.9,12.08,369.58,81.9,73.75,13.92,221.85,77,339.33,12.9,247.43,75.2,13.01,13.75,0,22.74,11.49,13.02
6/3/2019 14:07,13.94,24.16,64.17,12.11,367.94,81.9,73.81,13.93,224.28,77.2,345.23,12.84,248.21,75.1,12.99,13.75,0,22.74,11.52,13.02
6/3/2019 14:07,13.94,24.16,63.1,12.14,370.53,81.9,73.25,13.87,226.97,77,347.63,12.78,247.67,75.1,12.99,13.75,0,22.74,11.52,13.02
6/3/2019 14:07,13.94,24.16,63.23,12.11,372.54,81.9,73.44,13.87,228.05,77,339.41,12.94,247.95,75.2,12.99,13.75,0,22.74,11.51,13.02
6/3/2019 14:07,13.94,24.16,63.23,12.11,365.62,81.9,73.81,13.92,225.53,77.2,335.74,12.89,248.23,75.1,12.99,13.75,0,22.74,11.51,13.02
6/3/2019 14:07,13.94,24.16,64.04,12.08,369.6,81.9,74.06,13.86,223.63,77,337.27,12.77,247.51,75.1,12.97,13.75,0,22.74,11.49,13.02
6/3/2019 14:07,13.94,24.16,64.04,12.11,368.92,81.9,73.88,13.87,226.75,77.2,337.72,12.69,248.24,75.1,12.97,13.75,0,22.74,11.49,13.02
6/3/2019 14:07,13.94,24.16,63.37,12.14,367.46,81.9,73.5,13.95,227.68,77,341.66,12.87,247.46,75.1,12.96,13.75,0,22.74,11.51,13.02
6/3/2019 14:07,13.94,24.16,62.69,12.14,373.08,81.9,73.63,13.93,223.6,77.1,343.67,12.89,248.01,75.1,12.96,13.75,0,22.74,11.51,13.02
6/3/2019 14:07,13.94,24.16,62.69,12.11,366.97,81.9,73.5,13.94,222.12,77.1,347.06,12.8,247.67,75.1,12.94,13.75,0,22.74,11.36,13.02
6/3/2019 14:07,13.94,24.16,63.9,12.05,369.52,81.9,73.75,13.9,226.33,77.1,343.02,12.8,247.62,75.1,12.94,13.75,0,22.74,11.52,13.02
6/3/2019 14:07,13.94,24.16,63.77,12.08,369.68,81.9,73.38,13.91,227.33,77.1,340.36,12.92,247.47,75.1,12.94,13.75,0,22.74,11.52,13.02
6/3/2019 14:07,13.94,24.16,62.96,12.11,364.89,81.9,73.75,13.85,222.3,77.2,338.69,12.73,247.44,75.1,12.94,13.75,0,22.74,11.52,13.02
6/3/2019 14:07,13.94,24.16,63.1,12.11,372.4,81.9,74,13.92,221.42,77,335.01,12.89,248.2,75.1,12.97,13.75,0,22.74,11.51,13.02
6/3/2019 14:07,13.94,24.16,63.37,12.08,367.19,81.9,74.06,13.9,225.45,77,337.87,12.85,247.52,75.1,12.94,13.75,0,22.74,11.48,13.02
6/3/2019 14:07,13.94,24.16,64.31,12.08,369.54,81.9,73.63,13.92,227.55,77.2,345.99,12.9,248.02,75.1,12.94,13.75,0,22.74,11.48,13.02
6/3/2019 14:07,13.94,24.16,64.04,12.11,371.04,81.9,73.63,13.89,226.9,77,342.48,12.86,247.83,75.1,12.97,13.75,0,22.74,11.53,13.02
6/3/2019 14:07,13.94,24.16,63.5,12.11,364.84,81.9,73.88,13.86,225.28,77.2,342.85,12.77,247.71,75.1,12.97,13.75,0,22.74,11.53,13.02
6/3/2019 14:07,13.94,24.16,63.1,12.14,370.64,81.9,73.63,13.92,223.98,77,338.81,12.74,248.22,75.1,12.97,13.75,0,22.74,11.48,13.02
6/3/2019 14:07,13.94,24.16,63.1,12.14,368.56,81.9,73.63,13.89,227.07,77,341.59,12.87,247.45,75.1,12.97,13.75,0,22.74,11.48,13.02
6/3/2019 14:07,13.94,24.16,63.77,12.11,369.49,81.9,73.38,13.95,228.1,77.1,336.35,12.73,248.03,75.1,12.94,13.75,0,22.74,11.4,13.02
6/3/2019 14:07,13.94,24.16,63.77,12.08,372.08,81.9,73.75,13.87,224.53,77.1,337.2,12.81,247.45,75.1,12.94,13.75,0,22.74,11.4,13.02
6/3/2019 14:07,13.94,24.16,62.96,12.11,364.86,81.9,73.88,13.93,223.45,77.1,336.71,12.9,247.85,75.1,12.94,13.75,0,22.74,11.44,13.02
6/3/2019 14:07,13.94,24.16,63.1,12.14,368.44,81.9,73.69,13.95,226.75,77.1,342.49,12.89,247.43,75.1,12.97,13.75,0,22.74,11.51,13.02
6/3/2019 14:07,13.94,24.16,64.04,12.11,368.83,81.9,73.31,13.94,228.1,77,346.32,12.93,247.49,75.1,12.97,13.75,0,22.74,11.51,13.02
6/3/2019 14:07,13.94,24.16,65.38,12.05,369.66,81.9,73.38,13.93,221.93,77,347.72,12.88,248.23,75.1,13,13.75,0,22.74,11.5,13.02
6/3/2019 14:07,13.94,24.16,65.12,12.11,373.96,81.9,73.69,13.93,221.3,77.2,342.84,12.89,247.47,75.1,13,13.75,0,22.74,11.5,13.02
6/3/2019 14:07,13.94,24.16,65.25,12.11,366.5,81.9,73.56,13.92,226.07,77,343.8,12.81,248.24,75.1,12.98,13.75,0,22.74,11.59,13.02
6/3/2019 14:07,13.94,24.16,65.38,12.08,367.42,81.8,73.44,13.86,227.4,77.2,343.37,12.84,247.46,75.1,12.99,13.75,0,22.74,11.59,13.02
6/3/2019 14:07,13.94,24.16,65.12,12.08,371.07,81.8,73.44,13.86,223.37,77,336.09,12.83,248,75.1,12.99,13.75,0,22.74,11.59,13.02
6/3/2019 14:07,13.94,24.16,66.33,12.08,371.82,81.8,73.75,13.86,222.63,77,339.05,12.93,247.91,75.1,12.94,13.75,0,22.74,11.46,13.02
6/3/2019 14:07,13.94,24.16,65.92,12.14,376.47,81.8,73.81,13.92,224.23,77.1,341.82,12.78,247.44,75.1,12.94,13.75,0,22.74,11.46,13.02
6/3/2019 14:07,13.94,24.16,65.25,12.11,369.77,81.8,73.44,13.87,226.85,77.1,349.23,12.95,248.26,75.1,12.95,13.75,0,22.74,11.44,13.02
6/3/2019 14:07,13.94,24.16,64.71,12.14,367.4,81.8,73.38,13.9,227.8,77.1,341.58,13,247.46,75.1,12.96,13.75,0,22.74,11.54,13.02
6/3/2019 14:07,13.94,24.16,64.85,12.05,372.62,81.8,73.56,13.85,225.02,77.1,342.76,12.9,248.14,75.1,12.96,13.75,0,22.74,11.54,13.02
6/3/2019 14:07,13.94,24.16,65.52,12.11,372.11,81.8,73.75,13.92,223.55,77.2,339.63,12.92,247.79,75.1,12.96,13.75,0,22.74,11.53,13.02
6/3/2019 14:07,13.94,24.16,65.12,12.11,378.69,81.8,73.56,13.9,226.77,77,338.39,12.69,247.78,75.1,12.96,13.75,0,22.74,11.53,13.02
6/3/2019 14:07,13.94,24.16,64.98,12.08,370.61,81.8,73.56,13.92,227.55,77.2,340.86,12.7,248.18,75.1,12.93,13.75,0,22.74,11.42,13.02
6/3/2019 14:07,13.94,24.16,64.85,12.08,366.5,81.8,73.63,13.91,223.28,77,341.98,12.76,247.47,75.1,12.93,13.75,0,22.74,11.42,13.02
6/3/2019 14:07,13.94,24.16,64.85,12.08,372.6,81.8,73.81,13.91,221.58,77.2,346.07,12.81,248.25,75.1,12.94,13.75,0,22.74,11.36,13.02
6/3/2019 14:07,13.94,24.16,65.38,12.11,371.83,81.8,73.81,13.86,226.32,77,342.22,12.93,247.45,75.1,12.96,13.75,0,22.74,11.57,13.02
6/3/2019 14:07,13.94,24.16,65.38,12.11,378.79,81.8,73.25,13.94,227.75,77.1,338.2,12.93,248.04,75.1,12.96,13.75,0,22.74,11.57,13.02
6/3/2019 14:07,13.94,24.16,65.52,12.11,371.55,81.8,73.44,13.91,222.12,77.1,345.73,12.82,247.69,75.1,12.97,13.75,0,22.74,11.35,13.02
6/3/2019 14:07,13.94,24.16,64.85,12.11,366.39,81.8,73.63,13.84,221.38,77.1,341.69,12.78,247.56,75.1,12.97,13.75,0,22.74,11.35,13.02
6/3/2019 14:07,13.94,24.16,65.12,12.08,372.59,81.8,74,13.85,225.37,77,342.13,12.89,248.17,75.1,12.93,13.75,0,22.74,11.43,13.02
6/3/2019 14:08,13.94,24.16,65.38,12.14,371.83,81.8,73.56,13.91,226.98,77.2,341.91,12.88,247.48,75.1,12.95,13.75,0,22.74,11.51,13.02
6/3/2019 14:08,13.94,24.16,64.04,12.11,379.22,81.8,73.75,13.93,226.98,77.2,340.1,12.88,248.23,75.1,12.95,13.75,0,22.74,11.51,13.02
6/3/2019 14:08,13.94,24.16,63.37,12.11,373.37,81.8,74.06,13.9,225.6,77,340.58,12.92,247.68,75.1,13,13.75,0,22.74,11.46,13.02
6/3/2019 14:08,13.94,24.16,62.83,12.11,366.44,81.8,73.88,13.87,224.25,77.2,341.35,12.96,247.93,75.1,13,13.75,0,22.74,11.46,13.02
6/3/2019 14:08,13.94,24.16,63.5,12.08,371.75,81.8,73.63,13.94,227.1,77,337.08,12.9,248.23,75.1,12.95,13.75,0,22.74,11.37,13.02
6/3/2019 14:08,13.94,24.16,64.31,12.11,370.23,81.8,73.31,13.92,228.07,77.2,336.55,12.95,247.56,75.1,12.95,13.75,0,22.74,11.37,13.02
6/3/2019 14:08,13.94,24.16,63.1,12.08,376.21,81.8,73.94,13.85,224.42,77,335.99,12.78,247.86,75.1,12.94,13.75,0,22.74,11.37,13.02
6/3/2019 14:08,13.94,24.16,63.64,12.11,373.31,81.8,73.81,13.91,223.25,77.1,340.61,12.89,247.45,75.1,12.94,13.75,0,22.74,11.37,13.02
6/3/2019 14:08,13.94,24.16,63.23,12.08,366.41,81.8,73.88,13.91,226.93,77.1,340.69,12.82,248.04,75.1,12.96,13.75,0,22.74,11.42,13.02
6/3/2019 14:08,13.94,24.16,63.37,12.08,372.63,81.8,73.56,13.9,228.07,77.2,344.24,12.73,248.2,75.1,12.96,13.75,0,22.74,11.42,13.02
6/3/2019 14:08,13.94,24.16,63.64,12.11,370.32,81.8,73.88,13.92,222.33,77,337.56,12.88,247.5,75.1,12.95,13.75,0,22.74,11.38,13.02
6/3/2019 14:08,13.94,24.16,62.69,12.11,373.65,81.8,73.94,13.87,221.8,77.2,335.73,12.85,247.56,75.1,12.95,13.75,0,22.74,11.38,13.02
6/3/2019 14:08,13.94,24.16,63.37,12.08,374.21,81.8,73.63,13.87,226.1,77.2,340.42,12.84,247.42,75.1,12.98,13.75,0,22.74,11.51,13.02
6/3/2019 14:08,13.94,24.16,63.37,12.05,367.18,81.8,73.38,13.87,227.77,77,339.88,12.89,248.19,75.1,12.98,13.75,0,22.74,11.51,13.02
6/3/2019 14:08,13.94,24.16,64.04,12.08,371.82,81.8,73.38,13.92,223.67,77.1,337.48,12.86,247.6,75.1,13.01,13.75,0,22.74,11.51,13.02
6/3/2019 14:08,13.94,24.16,64.71,12.14,371.07,81.8,73.88,13.9,222.98,77.1,343.22,12.87,247.74,75.1,13,13.75,0,22.74,11.47,13.02
6/3/2019 14:08,13.94,24.16,64.44,12.11,369.7,81.8,73.81,13.85,224.77,77.1,348.51,12.77,248.23,75.1,13,13.75,0,22.74,11.47,13.02
6/3/2019 14:08,13.94,24.16,64.71,12.08,374.9,81.8,73.75,13.86,227.33,77,352.58,12.82,247.44,75.1,12.98,13.75,0,22.74,11.52,13.02
6/3/2019 14:08,13.94,24.16,63.77,12.08,368.74,81.8,73.75,13.87,228.2,77.2,346.76,12.94,248.2,75.1,12.98,13.75,0,22.74,11.52,13.02
6/3/2019 14:08,13.94,24.16,64.58,12.08,372.61,81.8,74,13.93,225.53,77,344.92,12.98,248.2,75.1,12.98,13.75,0,22.74,11.59,13.02
6/3/2019 14:08,13.94,24.16,64.98,12.08,372.58,81.8,73.94,13.87,223.93,77.2,340.17,12.86,247.97,75.1,12.98,13.75,0,22.74,11.59,13.02
6/3/2019 14:08,13.94,24.16,64.17,12.08,371.01,81.8,73.44,13.89,227.12,77,338.41,12.82,247.99,75.1,12.95,13.75,0,22.74,11.49,13.02
6/3/2019 14:08,13.94,24.16,63.77,12.11,374.91,81.8,73.44,13.93,227.8,77.2,339.57,12.86,247.48,75.1,12.95,13.75,0,22.74,11.49,13.02
6/3/2019 14:08,13.84,24.26,62.96,12.05,369.44,81.8,73.5,13.93,223.33,77.2,343.27,12.86,248.22,75.1,12.96,13.75,0,22.74,11.38,13.02
6/3/2019 14:08,13.84,24.26,63.9,12.08,372.61,81.8,74.06,13.85,221.82,77,342.37,12.71,247.85,75.1,12.96,13.75,0,22.74,11.51,13.02
6/3/2019 14:08,13.84,24.26,64.31,12.08,371.29,81.8,73.88,13.87,226.68,77.1,345.03,12.77,248.06,75.1,12.96,13.75,0,22.74,11.51,13.02
6/3/2019 14:08,13.84,24.26,63.77,12.08,367.95,81.8,73.69,13.95,227.88,77.1,333.64,12.79,248.19,75.1,12.94,13.75,0,22.74,11.38,13.02
6/3/2019 14:08,13.84,24.26,64.04,12.08,374.92,81.8,73.63,13.87,222.87,77,340.74,12.85,247.52,75.1,12.94,13.75,0,22.74,11.38,13.02
6/3/2019 14:08,13.84,24.26,63.64,12.08,370.07,81.8,73.75,13.87,222.17,77,337.07,12.84,248.18,75.1,12.93,13.75,0,22.74,11.4,13.02
6/3/2019 14:08,13.84,24.26,64.31,12.08,373.06,81.8,73.69,13.86,224.77,77.2,344.47,12.88,247.4,75.1,12.97,13.75,0,22.74,11.54,13.02
6/3/2019 14:08,13.84,24.26,63.9,12.11,372.72,81.8,73.25,13.89,227.5,77,353.8,12.82,247.48,75.1,12.97,13.75,0,22.74,11.54,13.02
6/3/2019 14:08,13.84,24.26,63.64,12.05,366.74,81.8,73.44,13.91,227.88,77.2,353.05,12.89,247.99,75.1,12.95,13.75,0,22.74,11.52,13.02
6/3/2019 14:08,13.84,24.26,64.17,12.11,372.57,81.8,73.69,13.86,225.33,77,349.68,12.89,247.43,75.1,12.95,13.75,0,22.74,11.52,13.02
6/3/2019 14:08,13.84,24.26,63.9,12.08,369.94,81.8,73.94,13.89,224.2,77.1,337.08,12.82,247.47,75.1,12.96,13.75,0,22.74,11.44,13.02
6/3/2019 14:08,13.84,24.26,64.44,12.05,372.23,81.8,73.75,13.86,227.33,77.1,335.34,12.85,248.23,75.1,12.97,13.75,0,22.74,11.4,13.02
6/3/2019 14:08,13.84,24.26,64.04,12.11,373.44,81.8,73.56,13.95,228.42,77.1,340.69,12.83,247.43,75.1,12.97,13.75,0,22.74,11.4,13.02
6/3/2019 14:08,13.84,24.26,64.04,12.08,366.74,81.8,73.75,13.92,224.67,77.1,340.22,12.8,248.03,75.1,12.97,13.75,0,22.74,11.51,13.02
6/3/2019 14:08,13.84,24.26,64.17,12.08,370.29,81.8,73.69,13.94,223.17,77.2,342.27,12.93,247.67,75.1,12.97,13.75,0,22.74,11.51,13.02
6/3/2019 14:08,13.84,24.26,64.58,12.08,370.25,81.8,73.63,13.86,226.68,77,345.33,12.9,247.55,75.1,12.96,13.75,0,22.74,11.44,13.02
6/3/2019 14:08,13.84,24.26,64.98,12.05,372.38,81.8,73.13,13.92,227.9,77,339.55,12.89,247.54,75.1,12.96,13.75,0,22.74,11.44,13.02
6/3/2019 14:08,13.84,24.26,64.85,12.11,374.85,81.8,73.56,13.93,222.33,77.2,338.46,12.87,247.44,75.1,12.99,13.75,0,22.74,11.45,13.02
6/3/2019 14:08,13.84,24.26,64.58,12.08,367.65,81.8,73.69,13.91,221.9,77,337.79,12.87,248,75.1,12.99,13.75,0,22.74,11.45,13.02
6/3/2019 14:08,13.84,24.26,64.04,12.11,368.63,81.8,73.94,13.87,226.2,77.2,338.54,12.67,247.66,75.1,12.97,13.75,0,22.74,11.5,13.02
6/3/2019 14:08,13.84,24.26,64.04,12.08,371.03,81.8,73.63,13.89,227.88,77,338.88,12.69,247.84,75.1,12.97,13.75,0,22.74,11.48,13.02
6/3/2019 14:08,13.84,24.26,64.31,12.11,371.79,81.8,73.56,13.9,224.55,77.1,339.76,12.69,248.13,75.1,12.97,13.75,0,22.74,11.48,13.02
6/3/2019 14:08,13.84,24.26,64.58,12.08,374.88,81.8,73.69,13.86,224.07,77.1,347.23,12.82,247.4,75.1,12.97,13.75,0,22.74,11.4,13.02
6/3/2019 14:08,13.84,24.26,63.77,12.08,366.38,81.8,73.56,13.85,224.17,77.1,340.87,12.98,247.44,75.1,12.97,13.75,0,22.74,11.4,13.02
6/3/2019 14:08,13.84,24.26,64.04,12.08,371.45,81.8,73.56,13.91,227.2,77,342.01,12.83,247.92,75.1,12.95,13.75,0,22.74,11.45,13.02
6/3/2019 14:08,13.84,24.26,64.58,12.08,371.81,81.8,73.38,13.86,228.18,77.2,349.23,12.82,247.93,75.1,12.95,13.75,0,22.74,11.44,13.02
6/3/2019 14:08,13.84,24.26,65.12,12.08,376.44,81.8,73.81,13.91,225.53,77.2,345.95,12.88,247.47,75.1,12.95,13.75,0,22.74,11.44,13.02
6/3/2019 14:08,13.84,24.26,64.71,12.08,370.1,81.8,74,13.9,223.55,77,342.74,12.88,248.19,75.1,12.93,13.75,0,22.74,11.4,13.02
6/3/2019 14:08,13.84,24.26,64.71,12.05,365.68,81.8,73.81,13.89,227.12,77.2,340.45,12.87,247.44,75.1,12.93,13.75,0,22.74,11.4,13.02
6/3/2019 14:08,13.84,24.26,64.71,12.08,371.77,81.8,73.5,13.94,228.02,77,342.8,12.9,248.09,75.1,12.96,13.75,0,22.74,11.48,13.02
